VDS	ID	IREF	VGB
2.43100e+00	1.68094e-03	1.65285e-03	3.47005e+00
2.44097e+00	1.68119e-03	1.65282e-03	3.47011e+00
2.45092e+00	1.68138e-03	1.65284e-03	3.47008e+00
2.46082e+00	1.68166e-03	1.65283e-03	3.47012e+00
2.47107e+00	1.68189e-03	1.65280e-03	3.47013e+00
2.48101e+00	1.68216e-03	1.65280e-03	3.47011e+00
2.49094e+00	1.68241e-03	1.65283e-03	3.47011e+00
2.50091e+00	1.68266e-03	1.65287e-03	3.47014e+00
2.51081e+00	1.68279e-03	1.65285e-03	3.47014e+00
2.52108e+00	1.68299e-03	1.65286e-03	3.47012e+00
2.53103e+00	1.68324e-03	1.65286e-03	3.47015e+00
2.54097e+00	1.68350e-03	1.65289e-03	3.47008e+00
2.55088e+00	1.68364e-03	1.65287e-03	3.47010e+00
2.56083e+00	1.68377e-03	1.65287e-03	3.47011e+00
2.57112e+00	1.68406e-03	1.65289e-03	3.47015e+00
2.58104e+00	1.68417e-03	1.65287e-03	3.47012e+00
2.59095e+00	1.68446e-03	1.65287e-03	3.47015e+00
2.60087e+00	1.68457e-03	1.65283e-03	3.47016e+00
2.61084e+00	1.68484e-03	1.65286e-03	3.47014e+00
2.62112e+00	1.68515e-03	1.65285e-03	3.47014e+00
2.63107e+00	1.68532e-03	1.65290e-03	3.47021e+00
2.64100e+00	1.68558e-03	1.65285e-03	3.47023e+00
2.65095e+00	1.68586e-03	1.65288e-03	3.47019e+00
2.66120e+00	1.68594e-03	1.65286e-03	3.47030e+00
2.67112e+00	1.68623e-03	1.65287e-03	3.47028e+00
2.68104e+00	1.68637e-03	1.65287e-03	3.47023e+00
2.69098e+00	1.68651e-03	1.65285e-03	3.47025e+00
2.70094e+00	1.68683e-03	1.65287e-03	3.47020e+00
2.71122e+00	1.68698e-03	1.65282e-03	3.47021e+00
2.72112e+00	1.68724e-03	1.65282e-03	3.47026e+00
2.73109e+00	1.68732e-03	1.65281e-03	3.47026e+00
2.74105e+00	1.68751e-03	1.65284e-03	3.47026e+00
2.75095e+00	1.68782e-03	1.65285e-03	3.47022e+00
2.76120e+00	1.68794e-03	1.65287e-03	3.47027e+00
2.77114e+00	1.68813e-03	1.65289e-03	3.47027e+00
2.78110e+00	1.68834e-03	1.65289e-03	3.47028e+00
2.79103e+00	1.68854e-03	1.65286e-03	3.47023e+00
2.80093e+00	1.68869e-03	1.65287e-03	3.47028e+00
2.81119e+00	1.68897e-03	1.65289e-03	3.47026e+00
2.82112e+00	1.68915e-03	1.65291e-03	3.47030e+00
2.83109e+00	1.68934e-03	1.65291e-03	3.47029e+00
2.84097e+00	1.68943e-03	1.65289e-03	3.47030e+00
2.85090e+00	1.68967e-03	1.65288e-03	3.47022e+00
2.86117e+00	1.68988e-03	1.65289e-03	3.47027e+00
2.87114e+00	1.68997e-03	1.65292e-03	3.47027e+00
2.88107e+00	1.69013e-03	1.65291e-03	3.47035e+00
2.89098e+00	1.69047e-03	1.65291e-03	3.47037e+00
2.90092e+00	1.69067e-03	1.65294e-03	3.47032e+00
2.91121e+00	1.69074e-03	1.65298e-03	3.47034e+00
2.92111e+00	1.69099e-03	1.65296e-03	3.47033e+00
2.93104e+00	1.69114e-03	1.65297e-03	3.47042e+00
2.94099e+00	1.69126e-03	1.65296e-03	3.47040e+00
2.95095e+00	1.69149e-03	1.65300e-03	3.47034e+00
2.96121e+00	1.69165e-03	1.65297e-03	3.47032e+00
2.97112e+00	1.69181e-03	1.65299e-03	3.47035e+00
2.98106e+00	1.69197e-03	1.65298e-03	3.47035e+00
2.99103e+00	1.69218e-03	1.65298e-03	3.47039e+00
3.00099e+00	1.69230e-03	1.65298e-03	3.47045e+00
3.01123e+00	1.69258e-03	1.65295e-03	3.47041e+00
3.02114e+00	1.69267e-03	1.65292e-03	3.47039e+00
3.03110e+00	1.69276e-03	1.65292e-03	3.47039e+00
3.04103e+00	1.69286e-03	1.65292e-03	3.47042e+00
3.05096e+00	1.69307e-03	1.65292e-03	3.47039e+00
3.06123e+00	1.69313e-03	1.65294e-03	3.47035e+00
3.07115e+00	1.69348e-03	1.65295e-03	3.47043e+00
3.08108e+00	1.69348e-03	1.65293e-03	3.47040e+00
3.09101e+00	1.69363e-03	1.65293e-03	3.47031e+00
3.10094e+00	1.69371e-03	1.65293e-03	3.47044e+00
3.11120e+00	1.69403e-03	1.65293e-03	3.47035e+00
3.12114e+00	1.69420e-03	1.65292e-03	3.47040e+00
3.13109e+00	1.69439e-03	1.65293e-03	3.47034e+00
3.14101e+00	1.69446e-03	1.65293e-03	3.47035e+00
3.15094e+00	1.69464e-03	1.65295e-03	3.47039e+00
3.16119e+00	1.69481e-03	1.65293e-03	3.47040e+00
3.17111e+00	1.69486e-03	1.65291e-03	3.47039e+00
3.18107e+00	1.69508e-03	1.65290e-03	3.47042e+00
3.19103e+00	1.69526e-03	1.65290e-03	3.47040e+00
3.20097e+00	1.69547e-03	1.65286e-03	3.47032e+00
3.21124e+00	1.69551e-03	1.65289e-03	3.47038e+00
3.22115e+00	1.69572e-03	1.65290e-03	3.47038e+00
3.23110e+00	1.69590e-03	1.65289e-03	3.47043e+00
3.24103e+00	1.69594e-03	1.65292e-03	3.47040e+00
3.25095e+00	1.69600e-03	1.65291e-03	3.47039e+00
3.26120e+00	1.69628e-03	1.65292e-03	3.47046e+00
3.27115e+00	1.69649e-03	1.65291e-03	3.47044e+00
3.28112e+00	1.69668e-03	1.65291e-03	3.47043e+00
3.29105e+00	1.69678e-03	1.65289e-03	3.47044e+00
3.30101e+00	1.69693e-03	1.65289e-03	3.47051e+00
3.31126e+00	1.69705e-03	1.65284e-03	3.47045e+00
3.32119e+00	1.69726e-03	1.65286e-03	3.47047e+00
3.33114e+00	1.69734e-03	1.65285e-03	3.47043e+00
3.34107e+00	1.69749e-03	1.65287e-03	3.47040e+00
3.35131e+00	1.69768e-03	1.65285e-03	3.47042e+00
3.36125e+00	1.69779e-03	1.65287e-03	3.47044e+00
3.37119e+00	1.69788e-03	1.65288e-03	3.47040e+00
3.38112e+00	1.69818e-03	1.65290e-03	3.47047e+00
3.39104e+00	1.69832e-03	1.65293e-03	3.47050e+00
3.40130e+00	1.69841e-03	1.65286e-03	3.47047e+00
3.41122e+00	1.69850e-03	1.65291e-03	3.47045e+00
3.42115e+00	1.69862e-03	1.65291e-03	3.47036e+00
3.43108e+00	1.69873e-03	1.65287e-03	3.47048e+00
3.44105e+00	1.69891e-03	1.65284e-03	3.47046e+00
3.45130e+00	1.69907e-03	1.65284e-03	3.47044e+00
3.46126e+00	1.69921e-03	1.65282e-03	3.47046e+00
3.47118e+00	1.69917e-03	1.65282e-03	3.47041e+00
3.48111e+00	1.69929e-03	1.65280e-03	3.47041e+00
3.49104e+00	1.69945e-03	1.65280e-03	3.47035e+00
3.50135e+00	1.69957e-03	1.65279e-03	3.47044e+00
3.51130e+00	1.69971e-03	1.65278e-03	3.47042e+00
3.52123e+00	1.69988e-03	1.65284e-03	3.47052e+00
3.53118e+00	1.70001e-03	1.65284e-03	3.47046e+00
3.54114e+00	1.70026e-03	1.65286e-03	3.47048e+00
3.55139e+00	1.70042e-03	1.65284e-03	3.47047e+00
3.56131e+00	1.70043e-03	1.65288e-03	3.47049e+00
3.57123e+00	1.70046e-03	1.65287e-03	3.47041e+00
3.58116e+00	1.70069e-03	1.65284e-03	3.47050e+00
3.59109e+00	1.70091e-03	1.65285e-03	3.47048e+00
3.60138e+00	1.70100e-03	1.65290e-03	3.47054e+00
3.61131e+00	1.70116e-03	1.65287e-03	3.47053e+00
3.62125e+00	1.70130e-03	1.65288e-03	3.47050e+00
3.63117e+00	1.70144e-03	1.65289e-03	3.47055e+00
3.64110e+00	1.70150e-03	1.65289e-03	3.47051e+00
3.65133e+00	1.70176e-03	1.65290e-03	3.47057e+00
3.66125e+00	1.70184e-03	1.65288e-03	3.47055e+00
3.67121e+00	1.70198e-03	1.65287e-03	3.47064e+00
3.68113e+00	1.70216e-03	1.65289e-03	3.47062e+00
3.69109e+00	1.70228e-03	1.65292e-03	3.47062e+00
3.70136e+00	1.70236e-03	1.65293e-03	3.47060e+00
3.71128e+00	1.70251e-03	1.65291e-03	3.47057e+00
3.72121e+00	1.70265e-03	1.65288e-03	3.47060e+00
3.73113e+00	1.70284e-03	1.65285e-03	3.47056e+00
3.74107e+00	1.70289e-03	1.65290e-03	3.47060e+00
3.75135e+00	1.70300e-03	1.65292e-03	3.47070e+00
3.76129e+00	1.70316e-03	1.65293e-03	3.47060e+00
3.77122e+00	1.70316e-03	1.65292e-03	3.47060e+00
3.78115e+00	1.70349e-03	1.65291e-03	3.47059e+00
3.79109e+00	1.70357e-03	1.65291e-03	3.47060e+00
3.80136e+00	1.70369e-03	1.65291e-03	3.47058e+00
3.81130e+00	1.70362e-03	1.65292e-03	3.47069e+00
3.82125e+00	1.70382e-03	1.65289e-03	3.47066e+00
3.83116e+00	1.70409e-03	1.65289e-03	3.47065e+00
3.84106e+00	1.70420e-03	1.65289e-03	3.47066e+00
3.85132e+00	1.70429e-03	1.65292e-03	3.47073e+00
3.86126e+00	1.70446e-03	1.65285e-03	3.47070e+00
3.87120e+00	1.70458e-03	1.65286e-03	3.47072e+00
3.88115e+00	1.70471e-03	1.65286e-03	3.47068e+00
3.89107e+00	1.70480e-03	1.65285e-03	3.47059e+00
3.90133e+00	1.70490e-03	1.65287e-03	3.47068e+00
3.91123e+00	1.70508e-03	1.65289e-03	3.47071e+00
3.92117e+00	1.70522e-03	1.65287e-03	3.47069e+00
3.93114e+00	1.70525e-03	1.65286e-03	3.47070e+00
3.94109e+00	1.70535e-03	1.65284e-03	3.47069e+00
3.95137e+00	1.70551e-03	1.65286e-03	3.47067e+00
3.96131e+00	1.70574e-03	1.65287e-03	3.47073e+00
3.97122e+00	1.70577e-03	1.65286e-03	3.47071e+00
3.98115e+00	1.70580e-03	1.65284e-03	3.47066e+00
3.99110e+00	1.70597e-03	1.65284e-03	3.47072e+00
4.00134e+00	1.70603e-03	1.65282e-03	3.47066e+00
4.01129e+00	1.70609e-03	1.65282e-03	3.47065e+00
4.02120e+00	1.70613e-03	1.65281e-03	3.47068e+00
4.03115e+00	1.70625e-03	1.65281e-03	3.47063e+00
4.04138e+00	1.70650e-03	1.65280e-03	3.47070e+00
4.05131e+00	1.70671e-03	1.65281e-03	3.47078e+00
4.06125e+00	1.70680e-03	1.65287e-03	3.47069e+00
4.07119e+00	1.70686e-03	1.65287e-03	3.47072e+00
4.08113e+00	1.70694e-03	1.65283e-03	3.47068e+00
4.09137e+00	1.70707e-03	1.65278e-03	3.47065e+00
4.10128e+00	1.70712e-03	1.65283e-03	3.47069e+00
4.11124e+00	1.70718e-03	1.65277e-03	3.47060e+00
4.12118e+00	1.70728e-03	1.65279e-03	3.47071e+00
4.13112e+00	1.70745e-03	1.65277e-03	3.47066e+00
4.14135e+00	1.70764e-03	1.65280e-03	3.47069e+00
4.15132e+00	1.70767e-03	1.65279e-03	3.47071e+00
4.16123e+00	1.70791e-03	1.65278e-03	3.47075e+00
4.17116e+00	1.70798e-03	1.65282e-03	3.47073e+00
4.18114e+00	1.70807e-03	1.65282e-03	3.47078e+00
4.19136e+00	1.70818e-03	1.65281e-03	3.47075e+00
4.20134e+00	1.70831e-03	1.65284e-03	3.47075e+00
4.21127e+00	1.70839e-03	1.65281e-03	3.47074e+00
4.22122e+00	1.70854e-03	1.65280e-03	3.47067e+00
4.23114e+00	1.70860e-03	1.65281e-03	3.47067e+00
4.24140e+00	1.70871e-03	1.65279e-03	3.47070e+00
4.25131e+00	1.70878e-03	1.65279e-03	3.47073e+00
4.26127e+00	1.70899e-03	1.65279e-03	3.47081e+00
4.27121e+00	1.70907e-03	1.65277e-03	3.47075e+00
4.28111e+00	1.70929e-03	1.65275e-03	3.47075e+00
4.29137e+00	1.70928e-03	1.65279e-03	3.47074e+00
4.30135e+00	1.70949e-03	1.65280e-03	3.47085e+00
4.31126e+00	1.70958e-03	1.65282e-03	3.47075e+00
4.32118e+00	1.70965e-03	1.65284e-03	3.47088e+00
4.33110e+00	1.70968e-03	1.65285e-03	3.47082e+00
4.34139e+00	1.70994e-03	1.65286e-03	3.47086e+00
4.35134e+00	1.71008e-03	1.65285e-03	3.47085e+00
4.36124e+00	1.71025e-03	1.65287e-03	3.47086e+00
4.37121e+00	1.71040e-03	1.65283e-03	3.47085e+00
4.38114e+00	1.71040e-03	1.65284e-03	3.47088e+00
4.39139e+00	1.71061e-03	1.65287e-03	3.47090e+00
4.40134e+00	1.71068e-03	1.65286e-03	3.47088e+00
4.41124e+00	1.71072e-03	1.65288e-03	3.47082e+00
4.42116e+00	1.71082e-03	1.65287e-03	3.47080e+00
4.43114e+00	1.71081e-03	1.65286e-03	3.47081e+00
4.44139e+00	1.71090e-03	1.65287e-03	3.47086e+00
4.45124e+00	1.71113e-03	1.65288e-03	3.47085e+00
4.46118e+00	1.71116e-03	1.65286e-03	3.47084e+00
4.47112e+00	1.71127e-03	1.65285e-03	3.47084e+00
4.48108e+00	1.71133e-03	1.65286e-03	3.47089e+00
4.49130e+00	1.71152e-03	1.65285e-03	3.47086e+00
4.50123e+00	1.71172e-03	1.65291e-03	3.47083e+00
4.51119e+00	1.71174e-03	1.65290e-03	3.47092e+00
4.52112e+00	1.71201e-03	1.65293e-03	3.47092e+00
4.53105e+00	1.71194e-03	1.65290e-03	3.47092e+00
4.54129e+00	1.71210e-03	1.65288e-03	3.47097e+00
4.55123e+00	1.71211e-03	1.65289e-03	3.47090e+00
4.56119e+00	1.71240e-03	1.65290e-03	3.47098e+00
4.57110e+00	1.71249e-03	1.65288e-03	3.47095e+00
4.58103e+00	1.71254e-03	1.65289e-03	3.47092e+00
4.59132e+00	1.71271e-03	1.65286e-03	3.47092e+00
4.60127e+00	1.71271e-03	1.65287e-03	3.47096e+00
4.61122e+00	1.71297e-03	1.65290e-03	3.47100e+00
4.62115e+00	1.71298e-03	1.65288e-03	3.47096e+00
4.63108e+00	1.71306e-03	1.65290e-03	3.47103e+00
4.64135e+00	1.71316e-03	1.65286e-03	3.47095e+00
4.65126e+00	1.71332e-03	1.65291e-03	3.47096e+00
4.66118e+00	1.71317e-03	1.65289e-03	3.47091e+00
4.67112e+00	1.71336e-03	1.65290e-03	3.47095e+00
4.68141e+00	1.71340e-03	1.65287e-03	3.47087e+00
4.69135e+00	1.71360e-03	1.65286e-03	3.47091e+00
4.70126e+00	1.71365e-03	1.65284e-03	3.47090e+00
4.71121e+00	1.71381e-03	1.65287e-03	3.47086e+00
4.72115e+00	1.71382e-03	1.65282e-03	3.47093e+00
4.73139e+00	1.71389e-03	1.65283e-03	3.47096e+00
4.74130e+00	1.71408e-03	1.65285e-03	3.47097e+00
4.75129e+00	1.71418e-03	1.65282e-03	3.47093e+00
4.76121e+00	1.71425e-03	1.65281e-03	3.47085e+00
4.77117e+00	1.71422e-03	1.65279e-03	3.47089e+00
4.78144e+00	1.71438e-03	1.65285e-03	3.47090e+00
4.79136e+00	1.71453e-03	1.65284e-03	3.47093e+00
4.80130e+00	1.71460e-03	1.65287e-03	3.47096e+00
4.81121e+00	1.71480e-03	1.65284e-03	3.47102e+00
4.82117e+00	1.71487e-03	1.65285e-03	3.47100e+00
4.83145e+00	1.71494e-03	1.65284e-03	3.47102e+00
4.84133e+00	1.71503e-03	1.65287e-03	3.47098e+00
4.85129e+00	1.71513e-03	1.65288e-03	3.47099e+00
4.86125e+00	1.71521e-03	1.65287e-03	3.47101e+00
4.87117e+00	1.71528e-03	1.65286e-03	3.47101e+00
4.88141e+00	1.71543e-03	1.65287e-03	3.47098e+00
4.89137e+00	1.71550e-03	1.65285e-03	3.47099e+00
4.90130e+00	1.71568e-03	1.65288e-03	3.47104e+00
4.91122e+00	1.71570e-03	1.65290e-03	3.47103e+00
4.92121e+00	1.71569e-03	1.65287e-03	3.47097e+00
4.93144e+00	1.71586e-03	1.65287e-03	3.47099e+00
4.94143e+00	1.71598e-03	1.65287e-03	3.47101e+00
4.95137e+00	1.71609e-03	1.65284e-03	3.47100e+00
4.96130e+00	1.71620e-03	1.65288e-03	3.47096e+00
4.97122e+00	1.71618e-03	1.65288e-03	3.47100e+00
4.98151e+00	1.71631e-03	1.65289e-03	3.47096e+00
4.99141e+00	1.71641e-03	1.65283e-03	3.47091e+00
5.00138e+00	1.71642e-03	1.65282e-03	3.47093e+00
